review_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_id
R1IVGTBWY7A3K4,"5.0 out of 5 stars First Sennheiser purchase, highly impressed!",Shara Simpson,5,"I obsessively researched before buying these Sennheiser Momentum 4s. I had it narrowed down to Bose QC Ultras, Sony WH-1000XM5s, or these. Ultimately it came down to sound quality for me. The quality and clarity of any music genre I tested it with was far and away superior to Sony or Bose. These don't have the absolute best ANC compared to those, but it's still top tier. If you are looking for a fully immersive, lost in the music type of experience with your headphones, Sennheiser is the way to go. And the battery life is absolutely insane! I've had these for 3 weeks with almost daily use (at least an hour a day but usually more) and I haven't had to charge them at all since the first initial charge - they are still sitting at 40%! Sennheiser says they should last 60 hours with ANC at half volume and that seems accurate. No other headphones come close to that kind of battery life. I really love the Sennheiser app as well, it's packed full of useful features. The EQ on these is fully adjustable using the app. I used the ""My Sound Check"" feature and created sound profiles for various genres of music and places of use, but you can also manually adjust the 5-band EQ. You can save each sound profile and even use the Sound Zone feature to have the headphones automatically switch to a different sound profile based on your location (ex. gym settings versus work settings). There is also a Bass Boost toggle if you want head pounding bass. I really like the two-tone look of these - I got them in white, but the headband is covered in a very nice textured tan fabric and the earcups are tan as well. They are extremely comfortable for hours of use at a time. The case is super sturdy and nice. I put a size comparison pic in this review with the case next to my Kindle - the case is large since the headphones don't fold. This makes them less than ideal for use when traveling because they do take up a lot of space in your bag. The first week of use, I did have connection issues. They would randomly disconnect from whatever music streaming service I was using at the time and I would have to reconnect. Thankfully that went away and I haven't had any further connectivity problems. I don't use these for phone calls so can't review the mic or call quality yet. Overall I think I made the right choice with these, and am extremely happy with my purchase. I would recommend to anyone!","Reviewed in the United States June 29, 2024",AFPBVELJBKTT3FYLFSJ7RHINHVFA,True,1,Color: WhiteStyle: OriginalPattern: Headphones,
R27AA754NCZRA9,"3.0 out of 5 stars Good on paper, bad on my head",Sam,3,"I was going back and forth between Sony WH-1000XM5 (XM5) and these headphones (SM4), and I decided to give these a shot since at the time of this purchase, I was able to get these for $279.83 before taxes while the XM5 are listed at ~$400 before taxes.On paper, the SM4 sounded great, double the battery life, supposedly better sound quality, and a not-so-shabby noise cancelling.However, after trying them for a week, I decided to return them. I will list the pros and cons below.PROS 1. Long battery life – I only charged it once during the whole week and it was still going strong. 2. Very solid construction – premium materials that feel good to the touch. 3. Pretty nice carrying case – feels solid and durable, and you don't need to fold the headphones when you put it in so it's simpler to stow in case. BUT I have to reset the positions of the earcups to fit into case, which means I have to always re-adjust to my head size before putting it on. 4. Great sound – I'm not an audiophile, but it sounded good. A friend said he picked up on more chords behind a Taylor Swift song that he hasn't heard before (he listens to Taylor Swift 24/7). 5. Sleek design – unlike the SM3, the SM4 has design that I like: minimalistic and modern.CONS 1. Subpar app-headphone interface – the app is glitchy, and I find myself wait around 10 seconds for the app to say ""connected"" to the headphones (even though the headphones are connected to my iPhone via Bluetooth); after which point, I can go in and change some settings. Also, I did have some stutters in the app that gave me an overall feel of unpolished. 2. Too heavy and too much clamping force – on paper, the weight and clamping force differs by 0.1-ish, but from trying out my friends' XM5s and my SM4, I feel a pretty noticeable difference in how hefty the headphones feel on my head. Simply put, SM4 feels tight on my head and XM5 feels like I can forget that I’m wearing them after a while—this is personal preference, but personally, SM4 felt less comfortable and a tad too heavy for long study sessions. 3. Headache-inducing noise cancelling – the noise cancel isn't as good as the XM5 indeed, but I think there is a bigger problem: the noise cancelling feels peculiarly headache-y. I have airpod pros, plus I have tried the XM5s, and I have to say, the SM4's noise cancelling is by far my least favorite. If I were to describe it, I would say it feels like the feeling I get from being on an airplane for 5+ hours with headphones on. All in all, I opted to have no noise cancelling on due to this uncomfortable feeling it gives me. 4. Touch control – the touch control is pretty responsive, but even if I touch the very edge of the earcups, it registers as a gesture, which gets annoying when I'm trying to adjust my headphones or taking them off for a second. After a few days, I almost wanted to turn them off. ALSO, XM5's cupping gesture to activate transparency mode is extremely desirable, especially since I'm a college student who finds myself studying with my friends a lot. AND the SM4 does not have a gesture to turn off noise cancelling; I have to either pinch in/out multiple times or go into the app and adjust the slider, and it gets very annoying quick.If you have read this far, I applaud your diligence to find the best headphones for you. Personally, I have ordered the XM5 and I will try it on and probably keep it. BUT, an advise for you if you are like me. I dug through the internet and have looked at countless written, video, and professional reviews of so many headphones, but I have to say, it all comes down to personal preference. You MUST go to a Best Buy, where they have headphones on racks that you can try on for yourself. Also, don’t be afraid to order them on amazon and try it out for a week and return them and move onto the next one. Amazon’s return policy is pretty good and if you use the headphones with care and keep the packaging that the headphones came in, you can most likely return them for free. I hope you find the right pair of headphones for yourself, reader.","Reviewed in the United States February 3, 2023",AE4ZGTN75KVUPUK7VO5OXU4BKWJA,True,117,Color: BlackStyle: OriginalPattern: Headphones,
R3C9NCI2LLQD48,5.0 out of 5 stars Sennheiser vs Sony vs Apple,Calder Akin,5,"After watching countless hours of review videos and sampling multiple headphones firsthand I narrowed my final selections down to the Momentum 4’s ($280 currently on Amazon), and a pair of certified refurbished (eBay) AirPod Max’s ($390) and Sony Xm5’s ($280). My budget was under $400. I also considered the Bowers & wilkins px7 s2 but didn’t have a chance to try them out firsthand so I excluded them from my selection process.Ultimately I decided to go with the Sennheisers. To me the Sonys are the most comfortable (so light, it’s as if there’s nothing on your head!) but the ear-cup itself is the shallowest of the three- my ears stick out a little so this was a consideration. Also, I have an iPhone and many reviews said the audio was better on the XM5’s when connected to androids due to the Ldac etc. The Apples sound the best when it comes to immersive experience (spacial audio wow!) but the limited EQ flexibility, and the extra money I’d have to spend on a real case plus wires to plug into a jack when flying outweighed (no pun intended- but these things ARE heavy!) the luxury feel.The Momentum 4’s (M4) are very comfortable with plush faux leather on the ear cups. I wish they were a bit bigger of an oval shape (something to consider if you have big ears) but for me they fit just right. The ear cup has more substantial padding and recesses slightly deeper than the Sonys over the ear. All three of these headphones have the same sliding headband design which I really like.Where the M4’s really shine however is in the audio department. It just sounds so clean in my opinion. I own a pair of Beats Studio 3’s which are my go-to gym headphones. You don’t get a “pounding” heavy sound with the M4’s like you do with the Beats but that’s fine with me. They also don’t get as loud as my Beats but I didn’t buy them for either of these reasons. I wanted a pair of headphones for traveling, taking the dog for a walk, and listening to music/tv around the house. Speaking of watching TV with them, there’s an EQ preset through the app which is designed for podcasts. I set the headphones to this feature the other night while watching a basketball game and it sounded amazing! Also there’s this cool feature for phone calls which you can adjust through the app where it sounds like you aren’t wearing headphones and you can hear your own voice clearly - muffled sounding phone calls are a thing of the past!Overall I’m incredibly happy with my purchase. They aren’t quite as comfortable as the Sony’s- it’s not that they’re uncomfortable it’s just they have more weight to them and more of a clamp on the head. And they don’t have the seamless syncing ability and build quality of the Apples. Also, their noise cancelling and transparency mode is slightly below both. But for the price and sound quality these were the best fit for me.Pros:* price ($279 on Amazon currently which is around $70 below retail)* Clean, pure audio that sounds good regardless of your favorite genre of music.* Comfort- plush pads with ample space for my ears to be enclosed. Easily adjustable sliding headband.* Rigid case (slightly smaller than the XM5’s)* Battery life (60 hours!)* Auto-off feature when taken off and not used for 15 minutes or more depending on how you set it (great if you often forget to turn off your headphones!)* Easy to navigate app. I know some have complained about the app but I’ve had zero issues with it- maybe the firmware has been fixed with the most recent update?* No noticeable hissing sound with ANC.* 2 year manufacturers warranty* Usb-c and traditional 3.5mm connectivity. Also they come included with a two-prong airplane jack.Cons:* I appreciate the creativity making most of the functions of the headphones accessible via touchpad on the right ear-cup, but the pinching/expanding feature to adjust ANC/transparency is useless. Thankfully you can just double tap the headset to switch between these settings.* They don’t get super loud, well at least compared to my Beats, so I wouldn’t consider these a great gym option. (Edit: there’s a thread on Reddit that gives some pointers on how to increase the overall volume- especially if you have an iphone. Worth checking out, the adjustments I made did seem to work)* They aren’t water/sweat resistant, which is another reason not to wear them to the gym.* ANC is effective but not on the level of the Sonys or Apples.* The auto pause feature is pretty sensitive. Something to keep in mind if you adjust your headphones often during usage. If you lift them off your head, even to just change position the audio can unintentionally pause. (Edit: there’s a way to turn off this function in the app)TLDR; Best Bluetooth noise cancelling over ear headphones currently available.","Reviewed in the United States January 27, 2023",AGGIZAHMHFHO4J6OU7FMAHUD4MMA,True,154,Color: BlackStyle: OriginalPattern: Headphones,
R38QYC50V9S55Y,5.0 out of 5 stars Winner of my search for headphones,Chip chipperson,5,"I wanted to find a really good set of over the ear headphones to use at the office and for general use. I tried a few other highly rated models at varying price points. The momentum 4 was the winner for me. I had been using Beats Studio noise canceling earbuds and before that a pair of beats special edition solos. The solos hurt my ears after 2 hours, while the earbuds were great, but they just don’t last long enough for my current work environment without having to charge. Additionally, the earbuds had bad sound wuality for the microphones so they weren’t ideal for phone and teams calls.I orders the sennheiser as my higher end option to evaluate. At first I was a little skeptical of they were going to be the ones. I found that just pairing them to my iPhone worked and was easy, but it did t allow me to use the sennheiser app. I cleared them from my phones Bluetooth lost and paired again using the app, and all was good. The app offers a pretty decent amount of customization and guides you through it. I think the app works well once you get it all configured correctly. There are other headphones on the market that will really rattle your head with bass such as the beats and some of the skullcandy headphones. I found that I don’t care for those headphones when I’m listening to podcasts or audiobooks, they are just too tuned for music with deep and solid bass. The momentum 4 delivers some very tight and punch bass. I can’t say I’m wow’d by the bass I get for every track I listen to, but when I get into a bass heavy track or album, I find myself completely wow’d by the performance and range of these momentum 4’s. I believe these are a truer representation of how most songs are actually recorded. The clarity, crisp, clean, tight, punchy, deep, and full sound from these headphones is fantastic. I think my podcasts sound great, music sounds awesome, across a very wide variety of genres. The clarity of my voice in a loud office setting to take phone calls and teams calls is great. The noise canceling is always on unless you adjust to transparency to some degree, and I would have expected this to hinder battery life, but these do a great job canceling ambient noise and fully live up to the claims of 60plus hours of use between charges.I wear these at a minimum 6 hours a day, sometimes as much as 10. They actually keep a connection far better than I expected. I have these paired to my work pc and my iPhone at the same time and can get up and move around our office and leave devices at my desk and never lose connection. While connected to two devices it does a good job seamlessly transitioning from one device to the other based on what apps or programs you are running.Last thing I can think to comment on are the headphone controls. The right earpiece is a touch sensitive pad that picks up on specific but very intuitive gestures. Pausing music, changing tracks, adjusting ANC and transparency, and volume is super easy. The only one of these I think is a little touchy is the volume control, which works fine but it seems a little inconsistent as to how much it adjusts each time. I’ve never had a situation where it was too sensitive and blasted me with sound unexpectedly.Overall, I do recommend these for the money. Like mine so well, I bought a pair for my wife as she was so impressed with mine as well.","Reviewed in the United States April 4, 2024",AEHRRPY3SLGEJSCWGWWY75QNAMUQ,True,6,Color: WhiteStyle: OriginalPattern: Headphones,
R3HDZ4YGKNQ6L5,3.0 out of 5 stars Comfortable + Great Sound + Connection Problems + Poor touch controls,Ryan,3,"I just got these headphone. I really like how they feel and sound. The problem I have with these headphones is largely related to its bluetooth features and controls. I have these headphones connected to my phone and my TV. I live in an apartment. As such, these headphones constantly get confused between which bluetooth source to connect to. The result is choppy, broken audio or no audio at all and problems with touch controls.When its my phone's audio that's choppy the solution is to disconnect the tv using the headphone app. However, shortly after disconnecting the tv, the tv reconnects on its own and the problem returns. When its the TV audio that choppy, I have to turn off bluetooth on my phone completely to solve the problem. This again is due to the headphones automatically connecting to the unwanted source.The controls for this headphone are wonky to say the least and often don't work. For example, I will answer a phone call with a touch control but then can't end the phone call with a touch control. Another example is that I can't start or resume playing Spotify on my phone using touch controls. But while the music is playing I can pause, skip, or change the volume. I think some of these problems may be due to the headphones connecting to my tv at the same time. I suspect that my attempts to play or resume music are being sent to my TV (which is off) and not to my phone.The headphone's app is largely useless for attempting to solve these problems. The likely solution to all of these problems is to 'forget' my tv. Meaning, everytime I want to connect my headphones to my tv I would have to pair them with my tv. At this point, I'm likely to return these headphones due to all of these problems.To put all of the above in perspective. I have a pair of Pixel earbuds and I experience none of the above problems.","Reviewed in the United States June 18, 2024",AF4KKUJCDDGW4ZZLQN23QJMOYFCQ,True,0,Color: Black/CopperStyle: Special EditionPattern: Headphones,
R3CBBVTHO6OEW6,3.0 out of 5 stars I wanted to love these...,Joe,3,"I own another pair of Sennheiser headphones, the 598SE's, and they're spectacular. They're spacious, clear, wonderful sound stage, light, and powerful.After trying a few other brands of ANC headphones, I learned about the Momentum 4's and immediately thought: OK, Sennheiser is gonna knock it out of the park.Unfortunately, they only got to first base.First, the good:I love how these look, especially the copper accented special edition's that I got. The fabric on the top of the headband makes it look classy.The sound is wonderful. Absolutely the best thing about this product. The sound stage compared to the other major competitors is still a step above.The carrying case is nice, roughly the same size as their competitors. I did wish it could have been a bit smaller (this goes for the competitors too).The swipe controls are the same as a major competitor, which you can also lock. I really like the swipe controls, though having physical buttons would be nice too, especially if you lock the swipe controls.The battery life is beyond spectacular. It destroys their competition and you could probably wear these for several days without needing a charge.Now, the bad:They're quite heavy. The weight on paper seems like they'd be fine, but while wearing them I quickly got fatigued and felt frustrated wearing them (while their competitors, it took much longer to get to that point).They get hot. Not the headset itself, but they form a seal on your head and you'll feel your ears cooking after a short while in a comfortable temperature room. This was another reason I frequently took them off.The earcups are small. They seem EVER SO SLIGHTLY larger than their competitors but... not enough. The 598SE's have big beautiful spacious earcups but these (and their competitors) are very cramped.The ANC is notably weaker in a perfect environment without noise playing than others. With others, I could barely make out any words while playing a song or video rather loud as a test. With the Sennheisers I could make out quite a bit of words and sound. The Momentum 4's have fewer ANC microphones than the competitors.The ANC also almost drops out completely if you have ""windy environment mode"" turned on, for some reason. (Note: I did not test them in a windy environment) If the ANC is important, make sure you have this setting *TURNED OFF* in the app.The app is ok, but what you can ""control"" seems finicky and sometimes its as if changing settings did nothing.The call volume is like 5 generations ago hands-free headset. Very poor quality. The person I tested them with said it sounded like I was outdoors or in a noisy environment when I was in a quiet room.The clamping is quite tight and becomes painful very quickly. It puts a lot of pressure around your ear which can become very uncomfortable. A friend said they loosen up after a couple days but mine stayed far too tight. It felt like a vice. [If it doesnt bother you, this could be a plus, as they seem like they will hold their shape and tightness for a long time]Even lacking almost any physical buttons, they basically threaten you to not get these wet. There is no waterproofing on these. Handle with care.The rest:These are by no means a ""bad"" set of wireless ANC cans, and the price is good, especially if you can get them on sale. If you're just going to be using them in the office or on a commute, they'll probably be fine, especially if you dont want to dole out extra cash for a minor upgrade in ANC. The middling ANC was quite disappointing, but if you have some sounds playing while its on, it works together to make most noises disappear. Unfortunately, sometimes I want to be able to just block out the world, and the Momentum 4's were just not up to the task compared to others.I was really hoping the earcups would be larger and more similar to other Sennheiser headsets I've tried/owned, but they seemed to want to copy the competition, which is a shame. If the cups were larger and the clamping a bit less harsh, I would have accepted their flaws and gone with these. With the laundry list of negatives, you can probably tell why I didnt.Also please note: I am a big guy, and I probably have a larger than average head. This could be contributing to the clamping pressure.Listening to anything on these was a treat. Everything sounded beautiful. Other brands should take a few notes on Sennheisers drivers.I had two main requirements: comfortable ear cups (failed) and long battery life for an upcoming flight (wow did these pass with not flying colors but to outerspace and back colors!). Unfortunately, as they were just not at all comfortable (I could wear my 598SE's for days and not even realize they're there). Their long battery life did not offset the negatives.This may all not be true for you. They definitely stand out and are far more attractive than the competition (at least, the special edition versions are). I am definitely biased towards Sennheiser as I have loved so many of their headsets, but found these disappointing in far too many areas. A few design tweaks could have made these one of the best over the ear cans on the market. As is, they're probably ranked 4th imho.","Reviewed in the United States December 4, 2023",AHECMYUWUWYVG4EVIGA4QI6LUO4A,True,6,Color: Black/CopperStyle: Special EditionPattern: Headphones,
R1L0LLP561F3QO,"5.0 out of 5 stars Was scared to buy, they did not disappoint.",Ruan Dogmango,5,"Ever since my old Sony XM4’s died, I’ve only had AirPods. Safe to say, they aren't the most noise canceling headphones you can get. So when I went looking for a new pair of wireless over-ears, I had a lot to choose from. I didn’t want sony so that was out of the question.I had whittled it down to four pairs.AirPods MaxBose Quietcomfort UltraSennheiser Momentum 4’s andSonos Ace.Now each of these had their own strengths and weaknesses.AirPods Max are realistically only compatible with apple products and have the worst battery life. However have the same sound signature as my current AirPods.Bose Quietcomfort Ultra has the best noise canceling of the bunch, but was more expensive and ultimately poor battery life.Sonos Ace is the newest one of the bunch, it has decent audio quality and an okay battery. The worst was the microphone, I did not want to have to deal with a microphone that low quality.Which brings me to the ones I went with.Momentum 4 has some of the best soundstage I’ve heard in headphones. The bass is punchy but doesn’t muddy the rest of the track. The touch controls are personally a hit or miss, I love most of them but wish I could pinch or un-pinch to turn transparency fully on or off respectively. I haven’t charged them but once, and they currently have 70% after two days of use.","Reviewed in the United States July 2, 2024",AHMM6BNJ762VVIBOWD4MVGAQWYVA,True,0,Color: WhiteStyle: OriginalPattern: Headphones,
R1RV286N7J32C4,4.0 out of 5 stars Sound quality is top notch. ANC is much better than my old Sony. Battery lasts forever.,B. Carter,4,"My daily drivers at home are open ear Hifiman. I don't think any bluetooth ANC headphones will ever match that experience, but Sennheiser comes closer than any I've yet heard. It meets my needs.The noise cancellation is much stronger than my old $120 Sony headphones, and the battery lasts roughly three times as long -- upwards of 60 hours. The audio pass-through feature is also great for those times when you need to listen to your surroundings.I enjoy the style as well. The white/beige color stands out among bluetooth headphones, I think.I've only two complaints: 1) My head is on the larger size, and these are a tight fit. They do break in after awhile (I'm posting this after around 9 months of use), but they still clamp a bit too hard for my liking, and can run hot. Should not be a problem for most people, I think. But for larger headed folks, be aware of what you're getting into. I'm willing to make the compromise for headphones of this quality, though. 2) the headphones have the ability to connect to two devices simultaneously, but I find this feature isn't worthwhile. When I'm listening to music through my tablet, and I get a text alert from my phone, there's a staticky sound that just makes it not worth using. That said, I haven't had the other software issues that some users experience. As far as I can tell, Sennheiser has patched it all up -- my experience has been smooth.","Reviewed in the United States June 10, 2024",AH2PJ2BKE72VH5SVUL7TI6ZMXXXA,True,1,Color: WhiteStyle: OriginalPattern: Headphones,
R2LPTVUEFSY1JF,5.0 out of 5 stars Best ANC Headphones with incredible sound in 2024,Govind Mittal,5,"I have been using Sony WH - 720 n since past year (2023 to 2024) and I was looking to upgrade my headphones. The picture shows comparison with sony 720n. I tried Sony ULT wear (too bassy), Beats Pro (too flat sound signature), Sennheiser Accentum (good but sound quality wasnt best), Sony WH 1000 XM4 (instrument separation wasnt bes). I have Airpods pro 2 but I also wanted a headset as the sound staging of headset is better.Let me address all the cons that you might have heard from youtube influencers. All the cons like headset automatically powering on while in case, auto pause not working etc are gone with latest software update (Software rev 2.13.28)Pros:The sound of Sennheiser momentum 4 is clean with impressive instrument separation and bass that both hits and resonates. The sound staging is shockingly well. For some tracks, it feels they are being played live in front of me. The sound is loud enough for me. I keep them around 70% as I dont want to miss out on all of that intstrument separation!the case, although bigger than sony ULT wear/1000xm4 and bose QC but its not as big as sony 1000 xm5 or other headset that dont fold. Refer to the pic. Because of impressive sound, I am willing to compromise a little on the case size.Impressive ANC. The world goes super quite. I cant hear my keystrokes when I am typing, no hum of AC in the background (my home office is very close to AC unit). Touch controls are bit sensitive but its not bad. You get used to it.I purchased them at $280. So its a steal. I would not buy them at $379. They dont feel premium enough to justify $379 price tag. They do live up to $280 price tag. Not super premium, but not cheap looking by any means.60 hours battery life!The clamping force isnt as tight as its on other Sennheiser headsets like 450 BT or Accentum. Its bit tighter as compared to Sony WH 720 n though. The earcups do seems to get a little hot after a while and I have to let heat out and adjust them a little.Cons:Not perfect for travel due to big case. But I still manage.Def less comfortable than my sony wh720nIf they go on sale for $279 or lower, get them! There is no better pair out there.","Reviewed in the United States May 11, 2024",AEQE2HY6KPQ3EUFTVZYNLLCPNMJA,True,6,Color: WhiteStyle: OriginalPattern: Headphones,
R246JYYUL9YOYE,"4.0 out of 5 stars Amazing battery life, sound quality, and ANC.",Joseph Oscar,4,"I've figured out the bug people seem to run into which is the headset does not output sound. They're onand connected but no music. In my case, it's when an app. is activated for VOIP. I'm currently using the Nextiva phone app to answer calls when I walk away from the desk and when I receive a phone call, I have to force close the app to get music rolling again. Once music is playing, I can open the app again to catch the next call. It's a buggy back and forth but I have it figured out at least. Current phone is Google Pixel 7 Pro. So if anyone else reads this, try force closing whatever secondary app you use for VOIP.I just wanted the main issue to be the first eye catcher but with the headphones working and the equalizer set from the app, these things rock. If I'm working on a car with the ANC turned on, I can barely hear the air compressor running in the background. A little but it's reduced significantly. Now the ear cup material will make you sweat if your in a warm environment so make sure your aware of that. It's not that bad really. I'm sure when it gets warmer out, it will be more noticable. Probably not a good workout headphone either. That I can't comment on. I have to many excuses to go to the gym 😅.Battery life is great. Rated 60+ hours and it definitely is there. I use my headset daily with ANC moving all over the place with whatever I'm doing and music running all kinds of volume levels. I definitely don't charge these very often but get over a week depending on usage. 4-8 hours a day thoughout the work week.Sometimes, the in ear sensor that tells when the headset is on will think I've removed the headset and turn off. I'll just have to push the right side head cup in and it will read again and turn back on. Kind of annoying but I think I need to reach out to Sennheiser about that.Fingure controls, super easy and very responsive. Once you've used the headphones a few times and read the instruction sticker that comes on the headphones, it's muscle memory from there. Your off doing your own thing swiping, pinching and pressing your fingers around using the functions. Pretty easy.","Reviewed in the United States April 25, 2024",AH7R67SDE64QVCVJDKXGLLVZBPVQ,True,0,Color: BlackStyle: OriginalPattern: Headphones,
R1D3OSSY85G6U,4.0 out of 5 stars Sounds good but has connectivity issues,Q,4,"I gravitated towards these set of headphones🎧 because of the reputation of the brands name and just by the appearance alone. I’m in love with the color scheme that they’ve chosen 😍. White and gray never looked so amazing.The touch controls are a nice feature too. I enjoy using them. It’s not complicated not one bit in my personal opinion and experience.The sound quality is pretty good.I don’t know how to intelligently break down frequencies so you’ll have to find an expert who heard these babies to go into detail.I did check out some of my favorite Southern Rap songs to hear how that bass hit and I can say that I wasn’t disappointed and the highs were jamming right too while listening to hi hats in TRAP MUSICBut I am a bit worried about the longevity of these very pricey beauties.The R, L, and headphone name that are locating inside of the ear cup will eventually wear off and that’s the very least of what I worry about. I’m also knowing that the ear cups themselves will wear out as well and start to rip and tear apart just like the other headphones that I’ve spent over $100+ bucks on! Limited warranty’s usually don’t cover replacing worn out ear cups as long as there’s no shortage in them which could cause you to not be able to hear equally out of both of them.The connectivity issues also can be so annoying at times and these are my second pair by the way!I returned the first pair because of connectivity problems.The headphones may often disconnect wirelessly while I’m listening to music or watching something on YouTube.I get so aggravated about it!REVISED UPDATE (1/4/24):I gravitated towards these set of headphones🎧 because of the reputation of the brands name and just by the appearance alone. I’m in love with the color scheme that they’ve chosen 😍. White and gray never looked so amazing.The touch controls are a nice feature. I enjoy using them. It’s not complicated not one bit in my personal opinion and experience but sometimes the functionality is not very accurate.There’s been times I’ve pressed or tapped on the right cup and it would not pause the music especially after the headphones 🎧 randomly disconnects for some reason and I would have to power them off and power them back on then reconnect them AGAIN for them to do some type of reset.The connectivity isssues can be so annoying at times and these are my second pair by the way! 🙄I returned the first pair because of connectivity problems.The headphones may often disconnect wirelessly while I’m listening to music or watching something on YouTube then I would have to hold the button that under the right ear cup until the headphones says connected, smh 🤦🏾‍♂️These headphones are too pricy to have this kind of bug issue I MUST SAY!!!!The sound quality is pretty good, though.That’s why I bought them again after I returned the first pair hoping that I just had a bad set of headphones but I’m currently facing the same problem.I don’t know how to intelligently break down frequencies so you’ll have to find an expert who hear these babies to go into detail.I did check out some of my favorite Southern Rap songs to hear how that bass hit and I can say that I wasn’t disappointed 👌🏾The lows, mids, and highs sound really great in my opinion.I am a bit worried about the longevity of these very pricey beauties.The R, L, and headphone name that are locating inside of the ear cup will eventually wear off and that’s the very least of what I worry about. I’m also knowing that the ear cups themselves will wear out as well and start to rip and tear apart just like the other headphones that I’ve spent over $100+ bucks on! Limited warranty’s usually don’t cover replacing worn out ear cups as long as there’s no shortage in them which could cause you to not be able to hear equally out of both of them.I was thinking about returning them again and I was going to try another color and see if I would experience the same problem. 🤔I was also thinking about getting a refund and exchanging them for the Sony WH-1000XM5’s and so I could test them out.","Reviewed in the United States October 2, 2023",AGZ4BOSFQ3VNMMJJISW2ROMTGSVA,True,2,Color: WhiteStyle: OriginalPattern: Headphones,
RL3M28E80KTYV,"5.0 out of 5 stars Amazing sound quality, solid in every other area",Aaron,5,"Bought these along with the Sony XM5 to compare to my existing Bose 700.Comfort:The Bose 700 I don't find very comfortable, namely the headband, being rather thin, it puts pressure on the top of my head after a couple hours. The Sony had this problem initially, but then I started loosening the headband as much as possible, and being a very light pair, I stopped having that particular issue. All in all I found the Sony much more comfortable than the 700. I could see some folks saying it's more comfortable than the Momentum 4s. However I disagree about that. For me the Momentum 4 are the most comfortable. It has very soft ear pads, much like the Sony. Granted the M4s are heavier, but the weight is distributed very well across the headband, better than the Sony's imo. All in all, it's a close call and the Sony's are really well done comfort wise. Super light and super cushy pads. Could see a reasonable person going in either direction for the win here.Sound quality:I think the XM5 are pretty close to the Bose 700 and could see folks going either way depending on your signature preferences. Personally think I like the Sony a bit better, just more lively than the more neutral Bose. Both are in the same league though. The M4s are way better sound quality wise plain and simple. They're not in the same league. Heck, they're not even playing in the same sport. Find myself listening to music way more often during the day simply because I enjoy it that much more. This is the reason I'm ultimately sticking with the M4s. And it's not a hard decision.Noise cancelation:Sony XM5 are simply the best. If you're buying headphones to block out the sound of your partner playing annoying tiktok vids, this is the one to get. M4s have pretty good noise canceling too, but the Sony's are way better here imo. Bose sits between the XM5 and the M4s, maybe just a little better than the M4sMic sound quality:I'm work remotely with multiple meetings throughout the day so I've done extensive testing on all three models. In a nutshell if you don't have any special requirements, all of them do a great job. In quiet conditions I prefer the the M4 a little better than the others, my voice just has more body to it, but again, it's plenty clear using any of these models. In noisy conditions, the Sony XM5 are way better than the rest in isolating your voice and minimizing background noise. Simply incredible! The 700 and M4 handled the background noise a bit differently. My voice is clearer on the M4s in noisy conditions whereas the Bose cancel out more background noise at the cost of sacrificing clarity. When there's lots of noise, the Bose can reduce your voice to the point where it's super difficult to hear what you're saying. The M4s will allow more background noise through, but my voice remains super clear and louder than other sounds coming through.One feature I really like about the M4s, the one and only button they have (making it super easy to find) becomes a mute button during calls, zoom or google meetings. Really enjoy that feature as I could walk around the house and unmute myself if I need to talk. A voice tells you if it's muted or unmuted so you know where you're at. No more flushing the toilet while running out of the room hoping no-one on the meeting heard it.The background noise canceling of the XM5 during calls was so good, it made me really want to keep them. But ultimately good music sound quality is something I'd enjoy more often since I'm not often taking meetings in super noisy conditions. Also the M4s have the mute button I could use if I do find myself in that situation.Summery:If you want incredible noise cancelation while listening to music, taking calls or meetings, the Sony XM5 are the one to get. They are head and shoulders above the competition in this respect. If you wanna be wowed by how amazing your music sounds, renewing your love for music you didn't even know you had, the M4s are for you. These are the main areas where there is substantial difference. Sony and Seinheiser truly impressed me in their respective areas of expertise. Aside from those standout areas, these are all great headsets. Even the Bose 700 is a really solid headset. Unfortunately it wasn't able to differentiate itself when compared to these two titans of industry. Noise canceling is great, just can't touch the Sony's. Sound quality also great, just can't touch the M4s. Arguable the Bose are the slickest looking headset of the bunch though.","Reviewed in the United States September 20, 2022",AEIK33PCH7JB7R3OI4CZJZPPNLDQ,True,88,Color: BlackStyle: OriginalPattern: Headphones,
R3LZM88BV2URR1,4.0 out of 5 stars Finally got them to work...!,G. Holbert,4,"I contacted Sennheiser first for support, but they didn't have anyone available. Tried Amazon support and they made an effort to get them working but we were never able to connect even after getting a successful pairing. I was ready to give up but decided to try pairing and connecting to the Audio Visual Receiver instead on the TV and that worked! For some unknown reason, the on-headset gesture controls did not work until I walked into the room containing the AV Receiver. After that, the headset is performing as advertised. I am deducting one star for the lackluster support and documentation from Sennheiser. The important thing to me is that the headset pairs with my Home Theater so I can view programs with excellent sound and not disturb the rest of the inmates...","Reviewed in the United States June 20, 2024",AHODPJOYUYGQJXRR2EQPOF2XAY5Q,True,0,Color: Black/CopperStyle: Special EditionPattern: Headphones,
